text,label,target
এখানে যত্ন সহকারে এক্সদের চাবকে সোঁজা করে দেয়া হয় ,Personal,0
ধুমপানের কারণে বউ অন্যের কাছে চলে যায়।,Personal,0
"ফাকবয়দের মুখে দাঁড়ি, আর বারোভাতারীর গায়ে শাড়ি কখনো থাকে না।",Personal,0
শুধুমাত্র থামার ইশারা না মানায় পাখির মত গুলি করে হত্যা এ কোন পিশাচের কবলে দেশ? ,Personal,0
"মেকাপ করা একটি আর্ট, যা ছেলেরা পাওে না তাই হিংসায় জ্বলে পুড়ে মরে",Personal,0
"ভাই মাইয়া পটামু, উঠায় নিয়া আমু।",Personal,0
ভাই বোনের মধ‍্যে বা দাদা বোনের মধ্যে শারীরিক সম্পর্ক কি করে থাকতে পারে?কি করে তারা বিয়ে করে স্বামী স্ত্রী হতে পারে? ছি:ছি:,Personal,0
বাংলার মুসলমান শিশু কিশোরসহ সব শ্রেণির শিক্ষার্থীদের নাস্তিক মুরতাদ বানানোর কুফরী শিক্ষানীতি কার্যকর করার প্রতিবাদে দুর্বার প্রতিরোধ গড়ে তুলুন।,Religious,2
"ছাত্র সমাজের মূল্যবান ভোট, স্বৈরাচারের বিপক্ষে হোক।",Geopolitical,3
আমার বাল পাইক্কা তামার তার হয়ে গেছে।,Personal,0
সব মামলায় জামিনের পরও হয়রানির শিকার ড. মাসুদ।,Political,1
ভগবানের দুনিয়ায় অকৃতজ্ঞরাই ভিখাড়ী হয়ে যায় এটাই ভগবানের নিত্যনৈমিত্তিক কর্মপ্রক্রীয়া ,Personal,0
ছি! ছি! ঘাসিনার গোপালী পুলিশদের এ কোন নারকীয় আচরণ ,Geopolitical,3
"বিড়াল দুধের উপর বসা দেখে আমার ইচ্ছা, এইবার মরলে শালা বিড়াল হবো ",Personal,0
বই পড়ে ধার্মিক হওয়া যায় না । এর জন্য কঠোর ভাবে সংযম পালন করে তপস্যা করতে হয় ।,Religious,2
রাকিব তুমি যদি আমাকে বিয়ে না কর আমি গায়ে কেরসিন দিয়ে সুইসাইড করব।,Personal,0
